@_uuid,today,general_infoq5_organization,general_infoq1_province,general_infoq2_district,s1_household_profile/head_of_household/female_hhd,s1_household_profile/head_of_household/child_hhd,s1_household_profile/head_of_household/elderly_hhd,s1_household_profile/head_of_household/chronically_ill,s1_household_profile/head_of_household/hh_disability,s2_cash_distribution_processq2_1_do_u_think_gave_right_people,s2_cash_distribution_processq2_3_how_mach_cash,s2_cash_distribution_processq2_5_travel_more_than_1_hour,s2_cash_distribution_processq2_6_feel_unsafe_when_travelling,s3_use_of_cash_assistanceq3_4_cash_improved_wellbeing_ur_hhd,s3_use_of_cash_assistanceq3_5_1_food,s3_use_of_cash_assistanceq3_5_2_kitchen_items_nfis,s3_use_of_cash_assistanceq3_5_3_hygiene_items_nfis,s3_use_of_cash_assistanceq3_5_4_clothes_nfis,s3_use_of_cash_assistanceq3_5_5_blankets_nfis,s3_use_of_cash_assistanceq3_5_6_rent,s3_use_of_cash_assistanceq3_5_7_shelter_repair,s3_use_of_cash_assistanceq3_5_8_health,s3_use_of_cash_assistanceq3_5_9_transportation,s3_use_of_cash_assistanceq3_5_10_utillites,s3_use_of_cash_assistanceq3_5_11_debt_repayment,s3_use_of_cash_assistanceq3_5_12_education,s3_use_of_cash_assistanceq3_5_13_saved,s5_multi_sector_outcome_indexq5_4_debt_compared,CSI,rCSI_newThreshold,FCS,FCS_Level,FCS_rCSI
1a631a67-fda2-4522-a650-f8bbf5d76c78,2018-01-17,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,,less_than_half,less_than_half,,,,less_than_half,less_than_half,,,,less,0,3,49.5,3,3
40d28fcf-588f-427c-b252-98816d4bb8be,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,,,less_than_half,less_than_half,,,,,less,2,3,49.5,3,3
06b0fd3c-6d2d-48a5-bb58-21953ecbd039,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,less_than_half,,,,less,1,3,40.5,2,3
2323430c-f841-43f6-b571-8bbce6323b5a,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,less_than_half,,,,,less,2,3,33.5,2,3
f852788c-f340-4426-9057-f4e4eab2254d,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,less_than_half,less_than_half,,,,,less,2,3,30.5,2,3
304cb3fb-2198-43a0-8d0d-b44acb05056e,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,less_than_half,,,,less,1,3,41.5,2,3
d6921fe9-549b-4f5c-8eac-48c59c32ab3e,2018-01-16,NRC,Badghis,Qala_e_Naw,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,3,3,36.5,2,3
f48c5249-bbd8-4ab5-b436-cb5839077b78,2018-01-16,NRC,Badghis,Qala_e_Naw,1,0,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,,,less_than_half,less_than_half,less_than_half,,,,less,1,3,40.5,2,3
77312e1a-e4bd-4a91-bb67-dcbd11296c79,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,2,3,36.5,2,3
5fcf6247-8421-4dbb-b08f-4968f6a89d3d,2018-01-16,NRC,Badghis,Qala_e_Naw,0,1,0,0,0,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,3,3,37.5,2,3
6b9adff7-ff8e-43bb-9cd7-4d48fddca140,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,,less_than_half,less_than_half,less_than_half,,,,less,2,3,33.5,2,3
383f5e7a-38fe-4347-b18d-c02d24028188,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,yes,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,1,3,41.5,2,3
65837f3e-32ba-4c7b-8af7-a3e77c53247e,2018-01-16,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,,,less_than_half,less_than_half,less_than_half,,,,less,2,3,36.5,2,3
1d01803a-fe64-4f69-a41a-e8b595c6cde4,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,2,3,44.5,3,3
0e70360d-4830-41de-b9db-5afb96e94157,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,,less_than_half,less_than_half,,,,less,2,3,33.5,2,3
6d9215f4-866e-4cb0-b20a-80215987c059,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,less_than_half,less_than_half,less_than_half,,,less,1,3,39.5,2,3
ebfa2d00-6bc2-4749-b3e8-ea044f32f8be,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_lot,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,less_than_half,less_than_half,less_than_half,,,,less,0,3,37.5,2,3
f22a674f-2fb9-4696-9995-0368779fb817,2018-01-15,NRC,Badghis,Qala_e_Naw,1,0,0,0,0,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,less,2,3,36.5,2,3
ce843078-0a0f-4b91-901b-8fa1dc218ee0,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,less,2,3,36.5,2,3
86a175bf-aa67-4815-be2c-710769e50a7d,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,yes,no,yes_improved_a_lot,less_than_half,almost_nothing,less_than_half,,,less_than_half,,less_than_half,less_than_half,less_than_half,,less_than_half,,less,2,3,28.5,2,3
9ed6495e-a614-481a-b28a-9a58bab48220,2018-01-15,NRC,Badghis,Qala_e_Naw,,,,,,yes,26000,no,no,yes_improved_a_little,less_than_half,less_than_half,less_than_half,less_than_half,,less_than_half,,less_than_half,,,,,,less,2,3,36.5,2,3
9b9f0287-f91d-4757-851f-78af03d34357,2018-01-17,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,less_than_half,,more_than_half,,,,same,7,2,21,1,1
4f6ac858-8faa-41d7-973f-75ca6545db9c,2018-01-17,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,less_than_half,,,,,more_than_half,,,,,,same,7,2,42.5,3,3
db881313-eef0-416a-abf0-d4d5090e921a,2018-01-17,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,more_than_half,,,,,,same,7,2,35.5,2,2
4c4a6d15-fca3-40e4-b0d4-f5836be3db70,2018-01-17,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,same,7,2,30,2,2
8db1a25c-a6bd-41cf-9572-2644df89097e,2018-01-17,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,less_than_half,,,more_than_half,,,,,,same,8,2,36,2,2
82f9bf4e-718e-4423-9ef5-a2343c1781c3,2018-01-17,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,almost_all,,,,,,same,7,2,38,2,2
6f03eeaf-29b3-4cc0-a3c3-ece223480286,2018-01-16,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,less_than_half,,,less_than_half,,,,,,more_than_half,,,less,7,2,35.5,2,2
cc9f71ec-1cfc-4534-82dc-1a62eaa4e07f,2018-01-16,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,less_than_half,,,more_than_half,,,,,,same,7,2,33.5,2,2
ee2cae62-9754-4918-857b-125b7f65fe13,2018-01-16,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_little,less_than_half,,,,,,,more_than_half,,,less_than_half,,,less,7,2,28,1,1
10e7a146-3a6f-496e-a3a1-fcdd4e4add8c,2018-01-16,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,more,7,2,37.5,2,2
e24b4d28-8ee8-4b3a-a254-50819a26addb,2018-01-16,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,more_than_half,,,less_than_half,,,,,,same,7,2,35.5,2,2
33f5c68e-4a94-43f6-88d5-6b42d63c5905,2018-01-16,PIN,Jawzjan,Shiberghan,,,,,,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,more_than_half,,,less,7,2,36.5,2,2
c4f84542-44b5-49c9-874d-32edffaaf973,2018-01-16,PIN,Jawzjan,Shiberghan,1,0,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,less_than_half,,,,,,less_than_half,,,less,7,2,38.5,2,2
c3d92e94-9138-4cce-a627-28bd4cc5e351,2018-01-16,PIN,Jawzjan,Shiberghan,0,1,0,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,less_than_half,,,more_than_half,,,,,,,,,same,7,2,31.5,2,2
66287244-ce3b-4e9d-ae4d-caa80622dc75,2018-01-16,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_little,more_than_half,,,less_than_half,,,,,,,,,,less,1,3,48.5,3,3
ee5a3ea6-36ac-423f-9bf5-f0b883038881,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,45.5,3,3
1a8ba4e8-9a9c-4fe5-a8f9-fe89dc375de5,2018-01-17,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,less_than_half,,,,,less_than_half,,,less,0,3,45.5,3,3
438d8a94-6df3-468d-8724-a4ee9cb55af2,2018-01-17,NRC,Nangarhar,Khogyani,,,,,,no_some_richer_households_got_assistance,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,less_than_half,,,,,,less,1,3,45.5,3,3
66fd52ed-abc4-49b6-9bdd-f132ef692cd1,2018-01-17,NRC,Nangarhar,Khogyani,,,,,,no_some_needy_people_did_not_get_assistance,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,47.5,3,3
ee720414-a3b2-4fa3-8a71-c5574d89b7b1,2018-01-17,NRC,Nangarhar,Khogyani,0,0,0,1,0,no_some_richer_households_got_assistance,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,same,1,3,44.5,3,3
bf1a0cd1-2ed0-41d4-9f60-88dc75d8f7de,2018-01-17,NRC,Nangarhar,Khogyani,0,0,0,1,0,no_some_richer_households_got_assistance,14000,no,no,yes_improved_a_lot,less_than_half,,,,,less_than_half,,,less_than_half,,less_than_half,,,same,1,3,45.5,3,3
75970124-e01b-4ef1-8a05-a897bf0bd116,2018-01-17,NRC,Nangarhar,Khogyani,0,0,0,1,0,no_some_needy_people_did_not_get_assistance,14000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,1,3,45.5,3,3
555ff3a1-58ef-4550-9e9c-c228f12c17cc,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_little,,,,less_than_half,,,,,less_than_half,less_than_half,,,less_than_half,less,0,3,48.5,3,3
5ca9dd14-f2b5-4ae5-b216-67152d30954a,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,,less_than_half,,,,,same,1,3,44.5,3,3
52767306-6bea-4c99-9fab-743eb7e2011c,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,,,less_than_half,,,,less_than_half,more_than_half,,,,,less,0,3,45.5,3,3
5f46ef9b-b315-48b0-a5fd-bce7626bbd79,2018-01-16,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,,less_than_half,,less_than_half,,,less,0,3,45,3,3
b15abc19-5af4-4c8e-859d-43a02c4fdf77,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,,,,less_than_half,,,,less_than_half,more_than_half,,,,,less,0,3,43.5,3,3
d90882d8-b483-49c4-aa2b-9030cfca10a4,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,less_than_half,,more_than_half,,,,,,,,,less,0,3,42.5,3,3
3ac7d32c-f52d-43af-884c-8d5a1dd13bab,2018-01-16,NRC,Nangarhar,Khogyani,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,less_than_half,,,less_than_half,less_than_half,,,,,less,1,3,44.5,3,3
c81945be-ef13-4236-aae7-9632098abf16,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,,,less_than_half,,,less,1,3,46.5,3,3
9477546b-6e7a-43b1-9e53-84b06993579a,2018-01-16,NRC,Nangarhar,Khogyani,0,0,0,1,1,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,45.5,3,3
0930c2fd-1260-4e57-8593-fdd4b337c46a,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_little,,,,,,,,more_than_half,,,,,,less,1,3,44.5,3,3
6f8af308-38d3-429e-aabc-ab445ab052b0,2018-01-16,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_little,,,,,,,,more_than_half,,,,,,less,1,3,41.5,2,3
1271c87b-cfda-4458-bcf1-e176ac524d2d,2018-01-16,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,,,,less_than_half,,,less_than_half,,,less,1,3,46.5,3,3
fdd4b8ef-8769-4ef3-9114-c398013e7359,2018-01-15,NRC,Nangarhar,Khogyani,0,0,1,0,0,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,45.5,3,3
85070601-22e5-4954-8ddd-f29338e8505a,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,0,3,45.5,3,3
f1b214f0-ad7e-4831-b8da-5e6337299d92,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,,,,,,less,1,3,45.5,3,3
457d50ac-3fe1-40b0-9d67-ac46e2fb6985,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_little,less_than_half,,,less_than_half,,,,more_than_half,,,,,,less,1,3,66.5,3,3
7ae29ca8-d3c7-4ebc-9f56-fea62e47e912,2018-01-15,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,more_than_half,,,,,,less,1,3,45.5,3,3
ee70d9f0-afcb-4007-8c74-1b1d993a10ca,2018-01-15,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,less_than_half,,,less_than_half,,,,,,less,1,3,48.5,3,3
f2b71524-a055-481b-8ba4-7920d9527b1d,2018-01-15,NRC,Nangarhar,Khogyani,0,0,0,1,0,yes,14000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,less,1,3,48.5,3,3
dc9d610f-91bc-4e14-a674-ceff60625fcb,2018-01-15,NRC,Nangarhar,Khogyani,0,0,0,0,1,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,less,1,3,45.5,3,3
5df8f978-2581-400b-97b1-0e44a2a04fad,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,,,,,less,1,3,45.5,3,3
2f963b88-cbef-4ecc-9330-a6b0ebca2255,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,more_than_half,,,,,,,,,,more_than_half,,,less,0,3,48.5,3,3
e9aae5d0-3aee-4e09-a2ef-e54d79bf57fe,2018-01-15,NRC,Nangarhar,Khogyani,,,,,,yes,14000,no,no,yes_improved_a_lot,less_than_half,,,less_than_half,,,,less_than_half,,,,,less_than_half,less,0,3,45.5,3,3
57e24856-7910-43eb-9127-4397c6db47c3,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,2,3,13,1,2
771dfc93-80bb-42b9-9b8a-ea7575c43f3a,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,,,,,less,2,3,14.5,1,2
07d979c0-e626-4e5d-a6e0-f4afab07861d,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,less_than_half,,,,less,3,3,14.5,1,2
ca19e3dc-9cb3-4ad6-a37f-288c05a91610,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,2,3,18,1,2
9a70b70f-9400-4427-b80b-e92104fc12d2,2018-01-17,NRC,Zabul,Qalat,0,0,0,0,1,yes,30000,no,no,yes_improved_a_lot,less_than_half,,,,,,,more_than_half,,less_than_half,,,,less,2,3,12.5,1,2
07e735a2-fb3f-4fbb-b76a-83932d61d5b6,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,less_than_half,,,,less,2,3,13.5,1,2
5dd56334-276d-4475-80a4-b00c9d22f5bf,2018-01-17,NRC,Zabul,Qalat,0,0,0,1,0,yes,30000,no,no,yes_improved_a_lot,,,,,,,,almost_all,,,,,,less,1,3,11.5,1,2
74a5a6b4-1467-4692-bad1-098413370bad,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,,,,less_than_half,,,less,4,2,14,1,1
d254f90c-a652-4977-a820-d488086714e7,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,almost_nothing,,,,,,less,4,2,12.5,1,1
c51e19b5-1f8d-4343-bbb1-e7242c5ca44d,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,,,,,less_than_half,,less_than_half,,less_than_half,,,,less,4,2,13.5,1,1
86e35b46-9e2c-4705-943f-f5fb539f84d9,2018-01-17,NRC,Zabul,Qalat,,,,,,yes,30000,no,no,yes_improved_a_lot,more_than_half,less_than_half,,less_than_half,,less_than_half,,less_than_half,,,,,,less,1,3,15,1,2
2941b619-5425-4ce7-85f4-534065587e3d,2018-01-17,NRC,Kandahar,Kandahar,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,2,3,17,1,2
53d42773-ce09-45b5-9e11-dabedb07fa5d,2018-01-17,NRC,Kandahar,Kandahar,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,less_than_half,,,,,less,2,3,13,1,2
42e3bece-d793-40c8-8756-bca6e0b3a3dd,2018-01-17,NRC,Kandahar,Kandahar,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,less_than_half,,,,,less,2,3,14,1,2
28eaa92b-ff4f-4b38-afe9-ca32c34c6f04,2018-01-17,NRC,Kandahar,Kandahar,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,,,less_than_half,,,,,,less,2,3,14.5,1,2
5316a8d3-838b-4482-9b15-7d34e5a248ed,2018-01-17,NRC,Kandahar,Kandahar,0,1,0,0,0,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,4,2,20,1,1
8306c995-71e8-4922-90df-bcd084bf1b41,2018-01-17,NRC,Kandahar,Kandahar,,,,,,yes,26000,no,no,yes_improved_a_lot,more_than_half,,,less_than_half,,less_than_half,,less_than_half,,,,,,less,2,3,12,1,2
